id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
14093005,Home in Bozeman · ★4.95 · 4 bedrooms · 5 beds · 2 baths,74996144,Gary,,Bozeman,45.66933,-111.03101,Entire home/apt,366,2,129,2023-04-14,1.56,1,283,18,
14487902,Condo in Bozeman · ★4.85 · 3 bedrooms · 8 beds · 2 baths,77150382,Mary,,Bozeman,45.6898,-111.11642,Entire home/apt,214,2,74,2023-03-11,0.92,1,283,11,
14769819,Home in Bozeman · ★4.89 · 1 bedroom · 1 bed · 1 private bath,84377290,E-T,,Bozeman,45.66015,-111.03341,Private room,58,30,183,2022-09-08,2.40,1,277,1,
15284883,Loft in Bozeman · ★4.92 · 1 bedroom · 2 beds · 1 bath,97282807,Natalie,,Bozeman,45.68485,-111.03929,Entire home/apt,178,3,63,2023-02-19,0.79,1,47,1,
15425714,Home in Bozeman · ★4.67 · 2 bedrooms · 3 beds · 1 bath,91012372,Peter,,Bozeman,45.67063,-111.04495,Entire home/apt,85,30,12,2023-01-31,0.15,3,228,3,
15566255,Condo in Bozeman · ★4.76 · 3 bedrooms · 5 beds · 2.5 baths,78849013,Stay Montana,,Bozeman,45.70827,-111.07428,Entire home/apt,176,3,21,2023-02-19,0.39,13,279,8,
15579746,Condo in Bozeman · ★4.67 · 1 bedroom · 2 beds · 1 bath,78849013,Stay Montana,,Bozeman,45.68026,-111.03906,Entire home/apt,87,30,6,2022-01-01,0.10,13,231,0,
15828087,Townhouse in Bozeman · 3 bedrooms · 6 beds · 2.5 baths,22877888,Shaun & Nathalie,,Bozeman,45.72913,-111.06856,Entire home/apt,370,2,0,,,1,64,0,
16064719,Home in Bozeman · ★4.78 · 3 bedrooms · 3 beds · 2 baths,104010331,Dream MT,,Bozeman,45.68142,-111.03857,Entire home/apt,660,2,79,2023-04-01,1.10,12,249,16,
16135754,Condo in Bozeman · ★4.98 · 2 bedrooms · 3 beds · 2 baths,91012372,Peter,,Bozeman,45.67856,-111.02402,Entire home/apt,232,3,51,2023-05-09,0.68,3,199,36,
16274835,Guesthouse in Bozeman · ★4.86 · 1 bedroom · 2 beds · 1 bath,106429221,Vacation Homes Bozeman,,Bozeman,45.682135,-111.0975582,Entire home/apt,177,2,80,2023-01-24,1.04,5,132,11,
16498232,Home in Bozeman · ★4.91 · 1 bedroom · 1 bed · 1 private bath,77559702,Joe,,Bozeman,45.67798,-111.07694,Private room,49,1,162,2023-05-01,2.20,1,331,44,
16504338,Home in Bozeman · ★4.97 · 3 bedrooms · 3 beds · 2.5 baths,68913845,Julia,,Bozeman,45.6899,-111.05682,Entire home/apt,193,2,151,2023-05-07,1.96,1,264,23,
16531635,Home in Bozeman · ★4.87 · 3 bedrooms · 4 beds · 2 baths,104010331,Dream MT,,Bozeman,45.64436,-111.06492,Entire home/apt,629,2,23,2023-03-15,0.31,12,331,5,
16546683,Cabin in Bozeman · ★4.98 · 3 bedrooms · 3 beds · 2 baths,103773075,Bozeman Montana,,Bozeman,45.687469,-111.033318,Entire home/apt,268,3,105,2023-04-02,1.39,4,216,21,
16650024,Rental unit in Bozeman · ★4.96 · 2 bedrooms · 3 beds · 2 baths,110052520,Jeanette,,Bozeman,45.68715,-111.06393,Entire home/apt,127,2,255,2023-05-09,3.36,1,29,43,
