id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
6.74885336448124E+017,Modern Apartment in Prime Location (ID9914X13),263502162,Landing,Northgate,North College Park,47.70441,-122.33272,Entire home/apt,67,30,0,,,87,340,0,
6.74886685185689E+017,Modern Apartment in Prime Location (ID9866X90),263502162,Landing,Other neighborhoods,Ravenna,47.66291,-122.2959,Entire home/apt,73,30,0,,,87,327,0,
6.74914533896464E+017,Landing | Modern Apartment with Amazing Amenities (ID856525),263502162,Landing,Downtown,Pioneer Square,47.59655,-122.33106,Entire home/apt,128,30,0,,,87,0,0,
6.74922950267872E+017,Greenlake tech travel Seattle subway house share,28379912,Daniel James Rogers,Other neighborhoods,Green Lake,47.67661,-122.32472,Private room,34,30,0,,,18,161,0,
6.75151740194797E+017,First Hill 1BR w/ Gym & Coworking,107434423,Blueground,Downtown,First Hill,47.6082792,-122.330229,Entire home/apt,153,31,0,,,408,311,0,
6.75152130558312E+017,First Hill 1BR w/ Gym & Coworking,107434423,Blueground,Downtown,First Hill,47.6082071,-122.3301994,Entire home/apt,141,31,0,,,408,330,0,
6.75152413567546E+017,"S. Lake Union 2BR w/ Gym, W/D & BBQ, nr FB & Apple",107434423,Blueground,Cascade,South Lake Union,47.6249179,-122.3304542,Entire home/apt,158,31,0,,,408,365,0,
6.83500173267445E+017,N. Seattle Rose Garden King,172036746,Lilly,Other neighborhoods,Crown Hill,47.69517359848,-122.368897385895,Private room,34,3,21,2023-03-18,3.12,3,62,21,STR-OPLI-22-001175
6.83748427710473E+017,First Hill 2BR w/ Gym & Coworking,107434423,Blueground,Downtown,First Hill,47.6082792,-122.330229,Entire home/apt,215,31,0,,,408,281,0,
6.83902736652753E+017,Charming Pied-a-Terre - Dynamic Central Location!,7321624,Carlos A.,Capitol Hill,Broadway,47.6194112410365,-122.32642413684,Entire home/apt,147,30,1,2023-01-01,0.36,2,268,1,STR-OPLI-22-002476
6.83988409578148E+017,Green Lake 2-level 4BR Home w Parking,427021161,Lia,Other neighborhoods,Phinney Ridge,47.67918,-122.34799,Entire home/apt,264,2,6,2023-01-24,0.95,2,3,6,STR-OPLI-21-000769
6.84163261131631E+017,"Amazing Water Views, Great for Long Term",471547178,Evelyn,West Seattle,Alki,47.5735422889054,-122.411862018727,Entire home/apt,147,5,10,2023-02-05,1.49,2,8,10,STR-OPLI-20-001200
6.84180756272873E+017,William's Retreat Ocean view -Great for Long Term,471547178,Evelyn,West Seattle,Alki,47.5730726296913,-122.410008438117,Entire home/apt,117,5,8,2022-11-26,1.27,2,19,8,STR-OPLI-20-001200
6.75194389654336E+017,Private Entry Guest Suite in North Beacon Hill,807963,Andy,Beacon Hill,North Beacon Hill,47.5869,-122.31223,Entire home/apt,151,2,3,2022-10-30,0.48,1,58,3,STR-OPLI-22-001334
6.84368159396505E+017,Cozy Wallingford Suite with Stunning Skyline View,74922196,Cloe,Other neighborhoods,Wallingford,47.65502,-122.33051,Entire home/apt,105,2,27,2023-03-12,3.75,1,87,27,STR-OPLI-22-001328
6.75262704637978E+017,West Seattle Guest Suite.  private and peaceful,203784993,Josh,Delridge,Roxhill,47.52425,-122.36499,Entire home/apt,75,3,3,2023-02-20,0.37,2,54,3,STR-OPLI-20-000704
6.17346174590667E+017,Sand Point Pl with Pets,9364055,Porpoise,Other neighborhoods,Laurelhurst,47.66504,-122.2813,Entire home/apt,253,2,11,2023-02-13,1.49,1,42,11,STR-OPLI-22-000763
6.75324739303021E+017,Super Comfy | King Bed | Fast WiFi | Parking |W/D,468209555,Christine,Rainier Valley,Columbia City,47.5552934,-122.2838427,Entire home/apt,75,30,1,2022-10-12,0.18,4,268,1,
6.75327051597431E+017,"Maple Leaf Retreat: pet friendly, cozy recharge",70996371,Patrick,Northgate,Maple Leaf,47.6947209,-122.3114943,Entire home/apt,97,2,25,2023-03-20,3.41,5,154,25,STR-OPLI-22-001297
6.75377266772359E+017,Waterfront condo w/ city & mountain views!,84988701,Carol,West Seattle,Alki,47.59414,-122.38531,Entire home/apt,223,30,2,2022-11-09,0.35,1,342,2,
6.75380561838884E+017,Lovely Belltown Studio near Pike Place,469324603,Claire,Downtown,Belltown,47.61358,-122.34713,Entire home/apt,143,2,18,2023-02-28,2.45,1,276,18,STR-OPLI-22-001202
6.75404077384537E+017,Cozy detached backyard studio in Seattle,372142424,Rubyat,Ballard,Loyal Heights,47.6894,-122.38872,Entire home/apt,76,2,17,2023-03-23,3.52,1,55,17,STR-OPLI-22-001698
6.75445066192769E+017,2-Bedroom Craftsman in the Heart of Capitol Hill,26648538,Stewart,Capitol Hill,Broadway,47.61682,-122.31471,Entire home/apt,161,1,48,2023-03-08,5.85,5,81,48,STR-OPLI-20-001137
6.75989053923852E+017,"Beautiful, pristine, home in Magnolia, Seattle.",205989713,Anali,Magnolia,Briarcliff,47.64692,-122.40815,Entire home/apt,250,30,0,,,1,364,0,
6.76170429762561E+017,Luxury Room Near Haller Lake and UW Med CenterNW-8,87628993,Kunaal,Northgate,Haller Lake,47.72098,-122.33704,Private room,80,30,2,2022-12-03,0.29,18,223,2,
6.76193293885853E+017,Private+spacious room in LUX 3 story w/ work desk,48646454,Isaac,Northgate,Haller Lake,47.71041,-122.33015,Private room,43,1,26,2023-03-19,3.24,3,350,26,STR-OPLI-22-000731
6.76383026685691E+017,Heart of Seattle | Skyline Views | Prime 30+ Stay,298721073,Ariaan,Downtown,Pioneer Square,47.59951,-122.33416,Entire home/apt,160,30,2,2022-10-31,0.31,7,170,2,
6.84375758392268E+017,Centrally Located Urban Oasis | No Cleaning!,60957855,Kashmir,Central Area,Atlantic,47.58534,-122.30166,Entire home/apt,261,1,10,2023-03-18,3.33,1,172,10,STR-OPLI-22-001537
6.84763984751715E+017,"Villa Dell'Amore, Urban Retreat Unparalleled Views",92857645,Ivo,Queen Anne,Lower Queen Anne,47.6275425003265,-122.3504054,Entire home/apt,350,3,8,2023-01-23,1.73,1,143,8,STR-OPLI-22-001363
6.84865605285837E+017,The Hideout at Alaska Junction,75247196,Joe,West Seattle,Seaview,47.5590831,-122.3876711,Entire home/apt,125,1,14,2023-03-18,2.51,2,139,14,STR-OPLI-22-001786
6.84946342088704E+017,Welcome to the Ferry Loft - City View Walk to Rest,77347820,Adriana C.,West Seattle,North Admiral,47.58891,-122.38192,Entire home/apt,221,2,30,2023-03-21,3.91,5,215,30,STR-OPLI-21-000216
6.85425256450612E+017,"Bright Ballard room w/pvt bath, entrance, and desk",11235028,Katie,Ballard,Adams,47.67451,-122.38943,Private room,95,6,8,2022-10-30,1.32,1,0,8,STR-OPLI-22-001467
6.85548274311605E+017,Fireplace Home in the heart of Ballard (3xparking),182268086,Juliana,Other neighborhoods,Phinney Ridge,47.67507,-122.36064,Entire home/apt,213,1,12,2023-01-01,1.67,4,31,12,STR-OPLI-21-000337
