id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
54289694,Soho Campus Hub 🔺 Wifi / Kitchen / Roku TV,235497311,Marc (TailwindSTR),,Near North/University,39.99639,-83.00362,Entire home/apt,56,1,49,2023-03-19,4.61,44,61,49,2022-2158
54301921,Classic 2BR Duplex ✵ Office + High-Speed Internet,235497311,Marc (TailwindSTR),,Near South,39.93082,-82.98787,Entire home/apt,182,1,41,2023-03-20,3.21,44,45,37,2022-2608
54301924,Central NY Loft-Style Apt ♛ 1BR ♛ Steps to High St,235497311,Marc (TailwindSTR),,Near North/University,40.01765,-83.01104,Entire home/apt,84,1,64,2023-03-24,5.13,44,74,62,2019-2091
54306012,Modern Charmer,440476849,Benjamin,,Clintonville,40.05386,-83.02351,Entire home/apt,245,1,76,2023-03-13,5.48,1,206,67,2022-1206
54308356,Bright + Updated Ohio State Apt with Free Parking,325932974,Marc And Darius,,Near North/University,40.01381,-83.00952,Entire home/apt,72,1,66,2023-03-04,5.18,24,55,61,2022-1024
54308956,Urban Explorer's 1 Bed  • Easy Parking by High St,325932974,Marc And Darius,,Near North/University,40.01584,-83.00807,Entire home/apt,68,1,44,2023-02-12,3.47,24,47,42,2022-1025
54318604,Cozy & Well-Equipped 1BR | New Kitchen + Workspace,325932974,Marc And Darius,,Near North/University,40.01419,-83.00785,Entire home/apt,84,1,48,2023-03-25,3.77,24,54,46,2022-1026
54318762,"The Minimalist's🪴 1BR | Parking Spot, Wifi",325932974,Marc And Darius,,Near North/University,40.01443,-83.00829,Entire home/apt,68,1,56,2023-03-18,4.59,24,77,56,2022-1027
54320371,Downtown Luxury Studio Apartment,104317092,Kateresa,,Downtown,39.95874,-83.00014,Entire home/apt,800,1,3,2022-06-12,0.25,1,365,2,2022-1234
54339453,★Best of Airbnb★  Parkview Pueblo • A+ Location!,90103906,StayCare Columbus,,North Linden,40.02077,-82.99131,Entire home/apt,86,2,38,2023-03-26,2.77,3,142,28,2021-3625
